DisplayImage,corrAns,ishihara_pics.thisRepN,ishihara_pics.thisTrialN,ishihara_pics.thisN,ishihara_pics.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,demographics.started,demographics.stopped,demographic_form.index,demographic_form.itemText,demographic_form.type,demographic_form.font,demographic_form.markerColor,demographic_form.response,demographic_form.rt,education.started,education.stopped,edu_form.index,edu_form.itemText,edu_form.type,edu_form.font,edu_form.markerColor,edu_form.response,edu_form.rt,Ishihara.started,Ishihara.stopped,ishihara_number.text,no_text_blocks_self_paced.started,no_text_blocks_self_paced.stopped,text_blocks_self_paced.started,colour,target,nback_response,nback_RT,duration,text_nr,trial_nr,block_nr,block_name,block_kind,word,global_onset_time,question,button_pressed,chosen_ans,ans_correct,block_nr_exp,n-back_level,text_blocks_self_paced.stopped,text_blocks_paced.started,text_blocks_paced.stopped,no_text_blocks_paced.started,no_text_blocks_paced.stopped,pseudotext.started,pseudotext.stopped,curr_0back_target,RT_per_letter_baseline,participant,testing_mode,date,expName,psychopyVersion,expStart,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,50,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,false alarm,550.0788688659668,2000,,51,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,True,hit,749.2029666900635,2000,,52,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,,53,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,false alarm,600.1520156860352,2000,,54,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,55,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,false alarm,1435.1160526275635,2000,,56,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,57,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,True,miss,None,2000,,58,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,false alarm,466.5670394897461,2000,,59,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,60,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,61,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,62,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,63,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,false alarm,683.5861206054688,2000,,64,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,,65,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,false alarm,2069.688081741333,2000,,66,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,67,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,True,miss,None,2000,,68,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,69,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,70,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,71,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,72,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,,73,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,True,hit,800.5409240722656,2000,,74,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,75,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,True,miss,None,2000,,76,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,77,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,78,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,79,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,80,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2000,,81,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2000,,82,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,True,hit,800.5609512329102,2000,,83,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,True,miss,None,2000,,84,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,True,miss,None,2000,,85,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,86,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,false alarm,1668.8859462738037,2000,,87,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2000,,88,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,True,hit,1218.0418968200684,2000,,89,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2000,,90,10,2back_single_main,2,,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1484.955118894577,1484.9551298618317,#F989A2,False,correct rejection,None,2500,text_01,1,11,2back_dual_main_click,2,Ältere,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2500,text_01,2,11,2back_dual_main_click,2,Leitkühe,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,false alarm,682.2178363800049,2500,text_01,3,11,2back_dual_main_click,2,treffen,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,True,miss,None,2500,text_01,4,11,2back_dual_main_click,2,bessere,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2500,text_01,5,11,2back_dual_main_click,2,Entscheidungen,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2500,text_01,6,11,2back_dual_main_click,2,für,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,True,miss,None,2500,text_01,7,11,2back_dual_main_click,2,ihre,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2500,text_01,8,11,2back_dual_main_click,2,"Herde,",,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2500,text_01,9,11,2back_dual_main_click,2,als,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2500,text_01,10,11,2back_dual_main_click,2,junge.,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,True,hit,1919.1920757293701,2500,text_01,11,11,2back_dual_main_click,2,Die,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2500,text_01,12,11,2back_dual_main_click,2,Chefin,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2500,text_01,13,11,2back_dual_main_click,2,der,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,True,miss,None,2500,text_01,14,11,2back_dual_main_click,2,Elefanten,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2500,text_01,15,11,2back_dual_main_click,2,muss,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2500,text_01,16,11,2back_dual_main_click,2,wichtige,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,false alarm,698.1959342956543,2500,text_01,17,11,2back_dual_main_click,2,Entscheidungen,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2500,text_01,18,11,2back_dual_main_click,2,für,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2500,text_01,19,11,2back_dual_main_click,2,die,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2500,text_01,20,11,2back_dual_main_click,2,Gemeinschaft,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,false alarm,1650.1309871673584,2500,text_01,21,11,2back_dual_main_click,2,"treffen,",,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,True,miss,None,2500,text_01,22,11,2back_dual_main_click,2,beispielsweise,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2500,text_01,23,11,2back_dual_main_click,2,wohin,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2500,text_01,24,11,2back_dual_main_click,2,die,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2500,text_01,25,11,2back_dual_main_click,2,Herde,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2500,text_01,26,11,2back_dual_main_click,2,geht,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2500,text_01,27,11,2back_dual_main_click,2,oder,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2500,text_01,28,11,2back_dual_main_click,2,wie,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2500,text_01,29,11,2back_dual_main_click,2,man,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2500,text_01,30,11,2back_dual_main_click,2,sich,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,false alarm,698.6517906188965,2500,text_01,31,11,2back_dual_main_click,2,gegen,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2500,text_01,32,11,2back_dual_main_click,2,Löwen,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,True,miss,None,2500,text_01,33,11,2back_dual_main_click,2,verteidigt.,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2500,text_01,34,11,2back_dual_main_click,2,Biologen,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2500,text_01,35,11,2back_dual_main_click,2,konnten,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2500,text_01,36,11,2back_dual_main_click,2,in,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2500,text_01,37,11,2back_dual_main_click,2,Kenia,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#88BA3F,False,correct rejection,None,2500,text_01,38,11,2back_dual_main_click,2,"zeigen,",,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2500,text_01,39,11,2back_dual_main_click,2,dass,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2AB7EF,False,correct rejection,None,2500,text_01,40,11,2back_dual_main_click,2,die,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,false alarm,2351.2840270996094,2500,text_01,41,11,2back_dual_main_click,2,älteren,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2500,text_01,42,11,2back_dual_main_click,2,Tiere,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#F989A2,False,correct rejection,None,2500,text_01,43,11,2back_dual_main_click,2,ihre,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#D292F3,False,correct rejection,None,2500,text_01,44,11,2back_dual_main_click,2,Herden,,,,,,,,,,,,,,,,,OA01,no,2024-08-22_10h54.07.157,EXNAT_3_training,2024.1.0,2024-08-22 10h54.19.658026 +0200,
